declaration_id,agent_id,role,institution,declaration_type,declaration_date,gross_salary,side_income_consulting,side_income_board_memberships,assets_in_real_estate,assets_in_vehicles,assets_in_stocks
D001499,A0203,MP,Parliament,Regular,2021-08-25,58462.93,4289.4,3950.54,191263.11,39636.77,69515.72
D001500,A0203,MP,Parliament,Regular,2022-06-19,66697.92,5907.17,5747.31,160944.26,29350.46,82400.58
D001501,A0203,MP,Parliament,Exceptional,2021-04-06,56047.11,3316.57,7892.9,81801.16,33735.44,64638.4
D001502,A0203,MP,Parliament,Exceptional,2025-07-27,57538.19,4134.09,5503.18,79735.9,54742.12,53663.45
D001503,A0203,MP,Parliament,Exceptional,2026-03-02,54577.59,5269.85,3187.74,89527.27,13278.6,175124.4
D001504,A0203,MP,Parliament,Regular,2026-03-03,79309.76,5934.39,3565.66,193651.15,36645.08,347397.64
D001505,A0204,MP,Parliament,Initial,2018-09-17,125027.86,422.35,7583.76,573146.31,19997.28,70540.13
D001506,A0204,MP,Parliament,Regular,2025-05-06,114371.05,300.07,7852.78,197043.46,50288.94,79105.26
D001507,A0204,MP,Parliament,Regular,2026-01-19,121127.03,549.6,10698.06,66300.42,12936.91,146666.87
D001508,A0204,MP,Parliament,Regular,2018-02-25,113878.18,219.64,10923.31,20504.15,23876.24,96979.99
D001509,A0204,MP,Parliament,Exceptional,2021-05-19,101537.9,477.92,9010.04,6755.6,44994.92,162599.17
D001510,A0204,MP,Parliament,Exceptional,2022-03-28,140986.16,266.59,9407.85,53999.73,5095.0,14778.05
D001511,A0204,MP,Parliament,Exceptional,2026-02-05,144000.16,520.61,3944.73,148530.4,32501.88,183794.91
D001512,A0204,MP,Parliament,Regular,2026-02-06,132196.2,459.6,6758.07,166294.34,51558.18,494730.2
D001513,A0205,MP,Parliament,Initial,2022-10-26,104348.34,6043.08,9178.11,412931.14,58155.74,115240.24
D001514,A0205,MP,Parliament,Regular,2019-01-17,100871.02,5477.03,7145.69,56884.6,42172.77,101318.7
D001515,A0205,MP,Parliament,Regular,2022-04-16,94452.33,6025.16,8201.98,74547.53,32794.88,21660.86
D001516,A0205,MP,Parliament,Regular,2020-07-06,112003.73,3171.96,11667.27,89417.06,28608.38,21789.69
D001517,A0205,MP,Parliament,Exceptional,2019-08-12,125723.09,8918.48,5464.55,33851.14,51889.66,97962.29
D001518,A0205,MP,Parliament,Exceptional,2020-10-20,87855.5,5458.08,12280.96,104681.13,50379.0,152116.32
D001519,A0205,MP,Parliament,Exceptional,2018-08-30,123517.57,4544.54,7447.63,67573.7,9036.72,64288.6
D001520,A0205,MP,Parliament,Regular,2022-10-27,139741.98,5478.26,4640.19,138079.47,45302.28,586765.89
D001521,A0206,MP,Parliament,Initial,2018-11-30,61301.62,13040.17,6436.76,408178.04,30865.87,171730.58
D001522,A0206,MP,Parliament,Regular,2019-03-07,63000.32,7530.76,4037.67,2724.9,31196.34,24295.54
D001523,A0206,MP,Parliament,Regular,2020-03-19,63219.16,19194.04,3469.81,84836.44,10243.33,160630.73
D001524,A0206,MP,Parliament,Regular,2023-06-19,57743.65,17920.0,5909.89,1851.71,7055.0,199148.86
D001525,A0206,MP,Parliament,Exceptional,2025-08-03,57350.96,10724.06,8944.17,112762.08,9956.74,58039.36
D001526,A0206,MP,Parliament,Exceptional,2025-09-06,55308.21,14526.75,7817.28,103875.96,15074.36,92576.03
D001527,A0206,MP,Parliament,Exceptional,2021-09-14,77457.03,15910.71,8705.05,27067.85,31462.71,165881.6
D001528,A0206,MP,Parliament,Regular,2025-09-07,61662.85,11948.75,4186.14,13409.6,58618.57,222246.5
D001529,A0207,MP,Parliament,Initial,2024-04-09,99404.52,10754.63,6620.7,376348.82,28121.65,31290.6
D001530,A0207,MP,Parliament,Regular,2020-07-14,99751.16,5529.27,4585.77,56837.52,54690.64,85233.13
D001531,A0207,MP,Parliament,Regular,2026-03-07,98581.95,12093.59,5980.27,50949.88,32461.02,131873.51
D001532,A0207,MP,Parliament,Regular,2018-11-14,107137.37,6484.79,4743.35,35665.05,33819.59,25340.82
D001533,A0207,MP,Parliament,Exceptional,2025-03-26,117598.24,8928.07,8421.39,118433.99,16634.25,161459.92
D001534,A0207,MP,Parliament,Exceptional,2024-11-27,112749.42,10468.63,4423.29,156672.98,59345.23,18267.65
D001535,A0207,MP,Parliament,Exceptional,2024-11-23,86804.58,7149.88,9100.91,64667.58,53757.2,10437.84
D001536,A0207,MP,Parliament,Regular,2026-03-08,129924.01,10106.01,7712.07,65417.87,30022.51,595124.41
D001537,A0208,MP,Parliament,Initial,2020-05-26,67730.96,7710.6,9489.56,402696.23,31319.14,106137.1
D001538,A0208,MP,Parliament,Regular,2019-11-12,80169.54,10282.89,11495.16,167975.22,33629.15,98018.7
D001539,A0208,MP,Parliament,Regular,2020-10-23,74884.04,8157.08,8876.66,69636.1,1517.73,73137.44
D001540,A0208,MP,Parliament,Regular,2023-03-25,76618.84,6523.1,8769.09,123394.84,52577.69,184121.24
D001541,A0208,MP,Parliament,Exceptional,2022-03-13,60246.87,9619.96,4846.06,88416.11,31560.16,1122.91
D001542,A0208,MP,Parliament,Exceptional,2021-06-25,65307.93,10879.97,13435.39,100558.67,779.67,54605.57
D001543,A0208,MP,Parliament,Exceptional,2025-04-05,63496.13,7546.63,5161.54,139099.82,15182.28,125054.08
D001544,A0208,MP,Parliament,Regular,2025-04-06,107196.73,10203.63,12936.03,185514.97,59833.89,475845.45
D001545,A0209,MP,Parliament,Initial,2019-09-20,77344.84,17498.74,15011.73,537277.91,2291.62,5767.39
D001546,A0209,MP,Parliament,Regular,2025-11-30,86692.65,23989.25,9482.13,83914.52,50748.19,11209.6
D001547,A0209,MP,Parliament,Regular,2025-02-24,86098.52,14248.11,20384.28,55495.63,51154.55,131021.04
D001548,A0209,MP,Parliament,Regular,2018-03-10,77329.33,20508.36,21011.41,179547.29,10152.81,197254.06
D001549,A0209,MP,Parliament,Exceptional,2022-02-09,81844.01,25207.72,13558.19,167543.33,40178.47,12990.98
D001550,A0209,MP,Parliament,Exceptional,2023-08-17,67580.59,13415.16,10096.67,8901.69,36511.74,137743.34
D001551,A0209,MP,Parliament,Exceptional,2022-08-04,68564.97,21817.92,20083.58,644.88,16425.79,70136.96
D001552,A0209,MP,Parliament,Regular,2025-12-01,93190.59,18691.68,17958.41,113237.86,27780.32,355500.14
D001553,A0210,MP,Parliament,Initial,2022-03-15,102955.04,3713.18,11822.97,374638.84,46003.35,157747.34
D001554,A0210,MP,Parliament,Regular,2023-03-01,95169.83,4545.96,8828.59,167461.66,38539.04,180295.84
D001555,A0210,MP,Parliament,Regular,2020-02-22,115744.37,4597.32,9582.36,75862.09,17224.59,55792.68
D001556,A0210,MP,Parliament,Regular,2024-05-03,102405.49,2695.62,8137.1,176713.72,10626.73,58986.47
D001557,A0210,MP,Parliament,Exceptional,2020-12-19,87121.17,3175.34,10210.47,154474.11,31382.56,165900.02
D001558,A0210,MP,Parliament,Exceptional,2025-09-15,125179.45,1992.98,15780.4,77136.14,32276.93,42132.56
D001559,A0210,MP,Parliament,Exceptional,2025-11-16,104697.73,4255.33,13974.96,57737.8,20530.87,193698.09
D001560,A0210,MP,Parliament,Regular,2025-11-17,137029.73,4615.97,9091.27,102654.49,12643.32,476158.0
D001561,A0211,MP,Parliament,Initial,2025-05-20,122191.94,10340.6,12622.27,597384.37,28034.81,64598.19
D001562,A0211,MP,Parliament,Regular,2024-08-07,143011.3,8503.82,7631.59,71776.83,54061.44,31750.1
D001563,A0211,MP,Parliament,Regular,2023-05-02,122242.49,11869.78,7575.99,182629.76,18376.54,93368.25
D001564,A0211,MP,Parliament,Regular,2020-02-02,137540.9,9709.91,14094.19,118714.95,41669.91,146190.97
D001565,A0211,MP,Parliament,Exceptional,2020-09-24,113184.85,9029.56,10575.93,135711.17,18010.4,194153.13
D001566,A0211,MP,Parliament,Exceptional,2020-08-17,144380.34,14485.78,12710.13,84197.2,46444.35,190796.39
D001567,A0211,MP,Parliament,Exceptional,2022-06-30,133988.11,6866.42,8411.29,60116.55,35811.07,139526.3
D001568,A0211,MP,Parliament,Regular,2025-05-21,160615.35,15009.31,13480.44,27909.84,39804.39,531391.82
D001569,A0212,MP,Parliament,Initial,2020-03-31,39039.86,15857.27,2829.22,237926.38,23759.63,92117.55
D001570,A0212,MP,Parliament,Regular,2019-12-06,38664.48,9203.17,2082.82,40664.4,5410.01,48946.5
D001571,A0212,MP,Parliament,Regular,2025-09-05,41640.09,20227.67,1428.6,31865.96,5994.81,109965.81
D001572,A0212,MP,Parliament,Regular,2022-06-03,43319.96,22403.67,3305.76,166269.4,42373.45,152611.23
D001573,A0212,MP,Parliament,Exceptional,2019-06-11,37446.19,22759.34,2545.97,65422.37,16991.68,134949.92
D001574,A0212,MP,Parliament,Exceptional,2022-10-06,42884.1,16398.24,2395.97,133975.34,58213.54,5379.25
D001575,A0212,MP,Parliament,Exceptional,2024-10-28,34709.56,11657.59,2439.58,100291.19,95.49,119834.04
D001576,A0212,MP,Parliament,Regular,2025-09-06,48366.82,9153.92,2065.54,99989.94,2654.88,168586.44
D001577,A0213,Minister,Government,Initial,2022-09-24,68406.65,3597.51,3014.95,194042.69,40516.38,96130.41
D001578,A0213,Minister,Government,Regular,2020-01-06,64922.21,4253.48,4022.65,92984.54,4958.43,137213.12
D001579,A0213,Minister,Government,Regular,2019-02-20,75025.72,3253.86,3940.29,32176.76,7724.37,101394.09
D001580,A0213,Minister,Government,Regular,2025-09-12,70897.18,3547.65,4401.59,80340.68,46281.58,60590.9
D001581,A0213,Minister,Government,Exceptional,2025-02-10,58691.49,4702.4,4245.69,100412.32,46860.21,142404.7
D001582,A0213,Minister,Government,Exceptional,2024-01-01,87963.1,2200.5,2046.67,84813.02,45576.65,174062.86
D001583,A0213,Minister,Government,Exceptional,2018-11-24,59869.07,3011.53,4323.97,118030.6,11856.78,162567.02
D001584,A0213,Minister,Government,Exceptional,2026-02-28,84557.64,3363.27,2908.71,7968.89,52073.8,92050.14
D001585,A0213,Minister,Government,Regular,2026-03-01,70461.87,3954.85,2620.89,85140.51,207669.42,153366.75
D001586,A0214,Minister,Government,Initial,2026-03-17,56723.55,5864.79,8341.2,150858.23,17861.0,7123.02
D001587,A0214,Minister,Government,Regular,2018-05-30,60091.83,5256.11,5632.26,106997.04,7563.28,28928.86
D001588,A0214,Minister,Government,Regular,2023-07-15,58387.26,4543.43,12277.03,137798.39,14646.04,165114.28
D001589,A0214,Minister,Government,Regular,2026-03-21,65013.45,6269.86,4509.6,65317.7,2297.24,121870.7
D001590,A0214,Minister,Government,Regular,2026-03-22,84375.48,3525.46,8446.57,145079.81,320217.72,127348.21
D001591,A0215,Minister,Government,Initial,2019-04-22,70073.96,3678.61,14935.34,348590.98,44561.09,15856.66
D001592,A0215,Minister,Government,Regular,2020-02-24,75068.03,5499.22,16661.59,107831.53,47623.41,138851.43
D001593,A0215,Minister,Government,Regular,2018-07-20,70933.83,3578.98,18829.27,87389.13,44812.19,155661.79
D001594,A0215,Minister,Government,Regular,2021-02-07,73610.52,2007.57,13421.95,36252.08,17094.75,1010.21
D001595,A0215,Minister,Government,Exceptional,2022-08-25,79085.92,2850.07,14374.39,158051.64,38091.4,19429.54
D001596,A0215,Minister,Government,Exceptional,2020-07-09,56692.39,3033.41,8419.39,57566.26,42722.02,165395.0
D001597,A0215,Minister,Government,Exceptional,2024-08-05,70801.49,4028.92,15554.53,95120.58,33459.43,68590.14
D001598,A0215,Minister,Government,Exceptional,2021-08-02,68194.8,3474.01,14367.01,148514.23,12638.24,139545.07
D001599,A0215,Minister,Government,Regular,2024-08-06,98369.23,2779.9,7949.58,170458.34,406658.94,126276.81
D001600,A0216,Minister,Government,Initial,2018-05-02,64529.92,4151.02,19697.37,285521.78,17509.38,63067.62
D001601,A0216,Minister,Government,Regular,2019-10-01,70173.63,2767.63,16774.8,86306.16,59749.55,4681.67
D001602,A0216,Minister,Government,Regular,2021-03-08,68849.03,4112.66,14472.02,184235.26,7901.84,121424.35
D001603,A0216,Minister,Government,Regular,2019-05-21,59954.36,2981.7,29391.06,114149.0,10717.35,31823.5
D001604,A0216,Minister,Government,Regular,2021-03-09,92966.73,3740.56,17895.38,150256.18,354647.77,119849.71
D001605,A0217,Minister,Government,Initial,2022-05-26,66317.47,2112.78,17695.16,262192.71,45705.19,63555.02
D001606,A0217,Minister,Government,Regular,2020-07-11,76776.86,2101.86,17056.61,165227.69,26967.36,184782.11
D001607,A0217,Minister,Government,Regular,2019-12-29,67644.9,1063.44,23532.19,152586.98,39371.44,136670.36
D001608,A0217,Minister,Government,Regular,2019-02-07,67312.63,2436.25,26087.04,82058.76,38185.01,123775.19
D001609,A0217,Minister,Government,Exceptional,2024-12-14,69744.8,1226.48,18944.16,81755.05,1370.02,121962.5
D001610,A0217,Minister,Government,Exceptional,2019-11-13,71931.45,2053.44,10457.24,74059.18,44577.92,176702.5
D001611,A0217,Minister,Government,Exceptional,2025-05-03,65963.98,2136.72,12263.3,182641.35,27466.13,144612.02
D001612,A0217,Minister,Government,Exceptional,2020-09-07,58863.75,3036.36,25151.64,64544.84,17578.91,178889.13
D001613,A0217,Minister,Government,Regular,2025-05-04,74554.39,2030.76,13183.72,120649.8,449182.53,159350.71
D001614,A0218,Minister,Government,Initial,2018-10-14,80021.49,2223.15,12080.14,290016.63,55209.35,31853.32
D001615,A0218,Minister,Government,Regular,2018-01-29,89990.78,2627.81,10948.79,103953.5,28212.55,77063.12
D001616,A0218,Minister,Government,Regular,2022-09-05,95007.31,3075.4,12531.23,143158.97,36418.61,197841.76
D001617,A0218,Minister,Government,Regular,2026-01-06,72588.78,2180.48,14810.63,58592.61,23903.8,164463.15
D001618,A0218,Minister,Government,Regular,2026-01-07,97468.1,2704.73,12219.78,129925.96,322833.03,24811.37
D001619,A0219,Minister,Government,Initial,2020-09-22,56249.91,16504.57,15071.56,249648.22,10137.21,82578.61
D001620,A0219,Minister,Government,Regular,2023-05-31,54170.1,9855.3,17212.25,14813.91,53951.72,98315.39
D001621,A0219,Minister,Government,Regular,2020-09-29,63398.95,13904.16,17923.01,66132.24,27022.57,51584.35
D001622,A0219,Minister,Government,Regular,2021-02-01,60655.88,20817.59,9766.73,57686.09,13261.29,74170.22
D001623,A0219,Minister,Government,Exceptional,2021-04-07,53624.8,20066.86,16091.0,60948.27,42784.73,134655.74
D001624,A0219,Minister,Government,Exceptional,2019-09-25,65917.39,19724.33,9744.16,58466.58,23053.6,127352.47
D001625,A0219,Minister,Government,Exceptional,2018-04-25,68931.99,17878.25,9771.85,2413.34,21849.71,101718.31
D001626,A0219,Minister,Government,Exceptional,2023-10-18,56414.29,18459.7,10104.12,68842.71,9352.61,170522.09
D001627,A0219,Minister,Government,Regular,2023-10-19,66857.39,14430.98,20578.84,97049.16,285274.86,105047.37
D001628,A0220,Minister,Government,Initial,2026-03-05,119713.36,284.65,18938.97,331544.32,18558.5,44862.0
D001629,A0220,Minister,Government,Regular,2019-05-05,131086.01,243.8,18168.56,182540.5,54378.12,167995.43
D001630,A0220,Minister,Government,Regular,2023-11-17,139997.64,353.36,16354.94,6568.11,37584.12,190405.65
D001631,A0220,Minister,Government,Regular,2023-09-10,110155.36,299.82,19597.17,148251.58,52356.94,194087.44
D001632,A0220,Minister,Government,Exceptional,2024-05-10,127072.67,211.98,24568.95,36536.93,56180.01,171504.52
D001633,A0220,Minister,Government,Exceptional,2020-07-24,137050.1,272.15,10231.45,121827.54,33118.54,18271.84
D001634,A0220,Minister,Government,Exceptional,2020-02-18,139665.82,403.48,26630.85,26509.79,18165.65,41546.41
D001635,A0220,Minister,Government,Exceptional,2020-09-26,130827.39,307.79,18262.3,107386.73,46884.76,63771.67
D001636,A0220,Minister,Government,Regular,2026-03-06,165245.55,198.24,11674.1,16677.24,537009.05,108473.77
D001637,A0221,Minister,Government,Initial,2020-03-08,78723.07,11386.59,11634.27,365586.09,6691.43,177303.5
D001638,A0221,Minister,Government,Regular,2024-08-09,89880.47,12689.36,11125.32,99.02,45273.62,120270.83
D001639,A0221,Minister,Government,Regular,2023-07-11,85756.06,9435.37,11439.74,56751.14,38716.78,52839.98
D001640,A0221,Minister,Government,Regular,2023-12-20,76731.89,8827.89,12347.04,61760.8,26402.63,195445.8
D001641,A0221,Minister,Government,Regular,2024-08-10,101753.36,9327.98,17153.04,94101.27,458664.6,13111.89
D001642,A0222,Minister,Government,Initial,2020-08-07,60464.1,18505.91,8863.97,294317.53,32315.41,36531.13
D001643,A0222,Minister,Government,Regular,2020-05-23,59990.07,14904.36,11225.51,94375.13,41084.78,185510.3
D001644,A0222,Minister,Government,Regular,2020-05-11,64775.34,12113.92,5818.2,153279.48,47148.67,170471.46
D001645,A0222,Minister,Government,Regular,2024-11-04,66436.57,15279.98,9009.92,94755.04,35713.78,83381.83
D001646,A0222,Minister,Government,Regular,2024-11-05,68761.84,14117.33,12713.85,166887.81,411801.55,61246.48
D001647,A0223,Minister,Government,Initial,2018-08-15,112923.13,6306.93,6160.34,470154.77,45761.71,1134.51
D001648,A0223,Minister,Government,Regular,2022-08-02,113610.11,8232.89,9086.41,153409.72,1168.78,140867.78
D001649,A0223,Minister,Government,Regular,2020-05-04,124059.2,4767.6,8208.97,4735.8,25649.9,76481.27
D001650,A0223,Minister,Government,Regular,2024-04-04,120600.96,4411.4,4404.52,100588.68,51384.21,21366.92
D001651,A0223,Minister,Government,Exceptional,2021-08-26,131151.7,9091.41,6732.88,190409.07,56802.49,156245.59
D001652,A0223,Minister,Government,Exceptional,2022-05-17,129172.82,8885.76,6080.51,56028.52,36402.29,75003.79
D001653,A0223,Minister,Government,Exceptional,2019-02-20,93506.82,5314.8,6393.79,87624.87,17054.12,94368.17
D001654,A0223,Minister,Government,Exceptional,2018-10-31,108662.85,8042.87,5629.18,30354.52,9025.17,59771.13
D001655,A0223,Minister,Government,Regular,2024-04-05,126473.52,3708.51,4590.85,114546.63,524877.81,52143.83
D001656,A0224,Minister,Government,Initial,2022-01-19,59141.94,437.04,15442.01,199899.6,47154.04,142280.54
D001657,A0224,Minister,Government,Regular,2023-01-01,66486.3,312.4,12682.02,45536.46,21732.23,39797.04
D001658,A0224,Minister,Government,Regular,2025-11-23,57823.53,482.32,22123.48,28053.99,38534.41,85466.19
D001659,A0224,Minister,Government,Regular,2023-06-16,67388.05,581.99,8651.95,197928.62,22408.46,113142.92
D001660,A0224,Minister,Government,Regular,2025-11-24,93200.18,600.09,12771.63,107761.88,274293.22,66750.51
D001661,A0225,Minister,Government,Initial,2024-06-08,37555.26,1842.87,11165.81,184638.54,9493.44,102700.07
D001662,A0225,Minister,Government,Regular,2023-04-03,40672.7,2751.31,13978.56,153423.06,25856.8,55372.98
D001663,A0225,Minister,Government,Regular,2023-01-23,43819.73,2753.89,7282.4,66085.89,10900.43,115044.75
D001664,A0225,Minister,Government,Regular,2023-02-03,39745.26,2197.78,14741.2,86479.43,1289.01,114947.57
D001665,A0225,Minister,Government,Exceptional,2022-05-17,30398.57,1336.5,10352.38,51770.59,13373.4,134907.66
D001666,A0225,Minister,Government,Exceptional,2021-08-30,40040.74,2125.96,7819.77,164304.95,55521.39,178648.71
D001667,A0225,Minister,Government,Exceptional,2026-01-07,46328.98,1202.67,14213.99,41228.83,10895.2,5244.9
D001668,A0225,Minister,Government,Exceptional,2024-10-01,47779.58,994.14,7004.58,69703.92,4156.01,174111.21
D001669,A0225,Minister,Government,Regular,2026-01-08,58476.51,2134.35,7835.07,32657.78,321269.76,46595.77
D001670,A0226,Minister,Government,Initial,2020-05-04,107234.53,545.93,17552.75,256253.77,7386.61,189602.74
D001671,A0226,Minister,Government,Regular,2022-04-08,98094.32,512.38,12263.01,154196.75,35413.03,24929.86
D001672,A0226,Minister,Government,Regular,2019-12-19,112811.91,588.68,17842.31,32576.6,12578.28,188139.15
D001673,A0226,Minister,Government,Regular,2024-10-13,108040.63,816.36,16063.01,42065.49,5447.46,101382.04
D001674,A0226,Minister,Government,Exceptional,2023-09-15,91792.35,522.43,8903.73,160682.33,24018.5,171498.61
D001675,A0226,Minister,Government,Exceptional,2021-12-23,105110.88,442.19,9922.67,189188.12,39120.11,45871.77
D001676,A0226,Minister,Government,Exceptional,2025-11-12,90315.68,624.31,15616.44,94272.29,57078.55,54943.23
D001677,A0226,Minister,Government,Exceptional,2025-04-05,133900.07,297.73,23650.84,35471.68,556.44,103724.4
D001678,A0226,Minister,Government,Regular,2025-11-13,116256.41,529.45,9460.77,119240.9,420177.29,147969.84
D001679,A0227,Minister,Government,Initial,2025-07-01,91755.5,16465.01,8384.78,410481.27,31115.98,30276.1
D001680,A0227,Minister,Government,Regular,2020-01-14,92629.05,23461.9,10787.5,5996.03,12244.61,80730.86
D001681,A0227,Minister,Government,Regular,2022-03-09,107601.15,12598.72,6884.52,156653.78,19894.92,177764.09
D001682,A0227,Minister,Government,Regular,2018-05-21,102810.69,10609.08,7610.48,107894.98,45750.14,144504.54
D001683,A0227,Minister,Government,Exceptional,2019-02-15,74089.75,23004.73,4964.83,197638.3,6744.64,95137.87
D001684,A0227,Minister,Government,Exceptional,2022-08-28,112682.2,17069.73,5319.35,120654.22,38211.31,62286.18
D001685,A0227,Minister,Government,Exceptional,2023-04-08,114673.69,12461.74,6899.64,107997.22,57414.32,133686.39
D001686,A0227,Minister,Government,Exceptional,2019-01-30,95324.33,20560.17,11335.96,39257.42,13158.67,25961.52
D001687,A0227,Minister,Government,Regular,2025-07-02,143631.63,11946.22,4881.53,18957.84,451448.48,177383.58
D001688,A0228,Minister,Government,Initial,2024-06-22,52622.34,3692.54,13187.39,207589.92,58437.4,133671.27
D001689,A0228,Minister,Government,Regular,2020-12-28,59356.32,2332.6,12159.05,132240.37,34762.11,186924.88
D001690,A0228,Minister,Government,Regular,2018-05-21,59167.55,4799.45,14926.54,158838.97,58771.84,2864.35
D001691,A0228,Minister,Government,Regular,2025-02-12,47898.65,4780.99,8728.54,64506.48,34325.2,96768.97
D001692,A0228,Minister,Government,Exceptional,2025-01-19,64976.11,5430.91,11943.25,198539.76,27191.62,52560.93
D001693,A0228,Minister,Government,Exceptional,2022-12-07,45197.83,2877.61,16728.35,184777.13,20235.28,178505.37
